event_id,event_year,structure_type,material,location,corrosion_environment,age_at_event_years,corrosion_rate_mm_yr,failure_mode,severity,replacement_value_USD,repair_cost_USD,loss_ratio,detected_by,was_predicted,warning_lead_months,insurance_claim_filed,regulatory_action
FE-01729,2008,Power Plant,Reinforced Concrete,Rural Midwest,Mild,47,0.0439,Creep,Catastrophic,566548.0,578518.0,1.0211,Sensor alert,0,0,1,1
FE-01730,2020,Pipeline,Steel (A36),Desert Southwest,Mild,32,0.0199,Fatigue crack,Minor,7747670.0,404988.0,0.0523,Sensor alert,1,8,0,0
FE-01731,2013,Bridge,Prestressed Concrete,Rural South,Mild,39,0.042,Fatigue crack,Major,238280.0,103639.0,0.4349,Load test,1,3,0,1
FE-01732,2009,Bridge,Steel (A588 Weathering),Urban West,Mild,43,0.0191,Corrosion,Major,676969.0,502118.0,0.7417,Sensor alert,0,0,1,1
FE-01733,2017,Building,Reinforced Concrete,Coastal Texas,Severe,23,0.1229,Fatigue crack,Minor,704261.0,19612.0,0.0278,Public report,0,0,0,0
FE-01734,2021,Bridge,Reinforced Concrete,Urban West,Mild,45,0.0358,Overload,Major,1582461.0,785147.0,0.4962,Sensor alert,0,0,0,1
FE-01735,2009,Building,Steel (A36),Desert Southwest,Mild,38,0.0109,Fatigue crack,Moderate,281681.0,67204.0,0.2386,Routine inspection,1,38,1,0
FE-01736,2016,Bridge,Cast Iron,Industrial New Jersey,Moderate,47,0.0609,Corrosion,Minor,1565674.0,112564.0,0.0719,Sensor alert,0,0,0,0
FE-01737,2012,Bridge,Stainless Steel 316L,Rural South,Mild,28,0.0044,Erosion,Moderate,202769.0,20465.0,0.1009,Routine inspection,1,13,1,0
FE-01738,2010,Bridge,Steel (A36),Industrial Michigan,Moderate,56,0.0752,Fatigue crack,Major,12042696.0,4567117.0,0.3792,Routine inspection,1,1,0,0
FE-01739,2011,Pipeline,Prestressed Concrete,Coastal California,Moderate,50,0.084,Corrosion,Moderate,1202197.0,277698.0,0.231,Routine inspection,0,0,1,0
FE-01740,2022,Building,Reinforced Concrete,Pacific Northwest,Mild,59,0.0248,Fatigue crack,Catastrophic,968612.0,663790.0,0.6853,Emergency,0,0,1,1
FE-01741,2017,Building,Steel (A36),Coastal Carolina,Severe,64,0.0971,Overload,Moderate,493977.0,74139.0,0.1501,Sensor alert,0,0,1,0
FE-01742,2011,Bridge,Composite Steel-Concrete,Rural South,Mild,41,0.0584,Fatigue crack,Moderate,1012969.0,273152.0,0.2697,Load test,1,28,0,0
FE-01743,2019,Bridge,Aluminium Alloy,Coastal Carolina,Severe,55,0.0823,Corrosion,Major,868764.0,413064.0,0.4755,Public report,0,0,1,1
FE-01744,2012,Bridge,Composite Steel-Concrete,Industrial New Jersey,Moderate,22,0.0991,Corrosion,Major,2354067.0,1548017.0,0.6576,Emergency,0,0,1,0
FE-01745,2020,Bridge,Steel (A588 Weathering),Coastal Texas,Severe,47,0.0613,Fatigue crack,Catastrophic,871201.0,910816.0,1.0455,Routine inspection,1,14,1,1
FE-01746,2005,Bridge,Reinforced Concrete,Industrial Ohio,Moderate,58,0.0789,Erosion,Moderate,1985574.0,544419.0,0.2742,Load test,0,0,0,0
FE-01747,2012,Pipeline,Steel (A36),Rural Mountain,Mild,32,0.0181,Overload,Major,5039975.0,2969226.0,0.5891,Routine inspection,0,0,0,1
FE-01748,2022,Pipeline,Prestressed Concrete,Coastal Florida,Severe,45,0.0775,Erosion,Minor,1698821.0,43674.0,0.0257,Public report,0,0,0,0
FE-01749,2023,Bridge,Steel (A36),Pacific Northwest,Mild,42,0.0218,Overload,Major,2997387.0,1280982.0,0.4274,Routine inspection,1,8,0,0
FE-01750,2021,Bridge,Steel (A588 Weathering),Desert Southwest,Mild,65,0.013,Corrosion,Moderate,1465061.0,399000.0,0.2723,Emergency,1,12,1,0
FE-01751,2008,Bridge,Steel (A36),Urban Northeast,Moderate,19,0.0325,Fatigue crack,Major,2390899.0,970362.0,0.4059,Sensor alert,0,0,1,1
FE-01752,2012,Building,Reinforced Concrete,Industrial Michigan,Moderate,30,0.0749,Fatigue crack,Major,3418657.0,1174522.0,0.3436,Routine inspection,0,0,0,0
FE-01753,2013,Bridge,Steel (A36),Industrial New Jersey,Moderate,39,0.0868,Corrosion,Major,1149131.0,699320.0,0.6086,Emergency,0,0,0,0
FE-01754,2022,Power Plant,Steel (A588 Weathering),Desert Southwest,Mild,53,0.0107,Creep,Minor,8669142.0,554009.0,0.0639,Public report,1,26,1,0
FE-01755,2022,Pipeline,Steel (A36),Urban Northeast,Moderate,36,0.0897,Corrosion,Minor,1489840.0,75118.0,0.0504,Load test,1,1,1,0
FE-01756,2010,Bridge,Prestressed Concrete,Desert Southwest,Mild,56,0.0123,Fatigue crack,Major,4700900.0,2088360.0,0.4442,Sensor alert,1,4,1,1
FE-01757,2023,Bridge,Steel (A36),Coastal Carolina,Severe,32,0.0549,Erosion,Moderate,368642.0,51839.0,0.1406,Load test,0,0,0,0
FE-01758,2008,Bridge,Reinforced Concrete,Pacific Northwest,Mild,65,0.039,Fatigue crack,Catastrophic,407973.0,502913.0,1.2327,Load test,0,0,1,1
FE-01759,2020,Building,Reinforced Concrete,Urban West,Mild,63,0.0516,Fatigue crack,Minor,2344489.0,112720.0,0.0481,Routine inspection,0,0,0,0
FE-01760,2007,Building,Timber,Desert Southwest,Mild,88,0.026,Erosion,Minor,510838.0,26895.0,0.0526,Routine inspection,0,0,1,0
FE-01761,2012,Bridge,Steel (A36),Industrial New Jersey,Moderate,26,0.0903,Brittle fracture,Minor,1748089.0,129012.0,0.0738,Emergency,0,0,1,0
FE-01762,2023,Power Plant,Prestressed Concrete,Rural Midwest,Mild,43,0.0275,Creep,Minor,308131.0,9076.0,0.0295,Emergency,1,0,1,0
FE-01763,2005,Bridge,Reinforced Concrete,Coastal Texas,Severe,55,0.1027,Settlement,Major,2099385.0,811223.0,0.3864,Public report,0,0,1,1
FE-01764,2023,Building,Steel (A36),Coastal California,Moderate,52,0.0411,Brittle fracture,Moderate,1758811.0,437954.0,0.249,Routine inspection,0,0,0,0
FE-01765,2005,Pipeline,Prestressed Concrete,Coastal California,Moderate,63,0.0427,Corrosion,Major,1468614.0,795419.0,0.5416,Public report,0,0,1,1
FE-01766,2009,Bridge,Aluminium Alloy,Rural Midwest,Mild,34,0.0394,Overload,Minor,2213322.0,153979.0,0.0696,Sensor alert,0,0,1,0
FE-01767,2020,Building,Composite Steel-Concrete,Urban Midwest,Moderate,55,0.0338,Corrosion,Moderate,279769.0,83381.0,0.298,Sensor alert,1,3,1,0
FE-01768,2020,Bridge,Prestressed Concrete,Industrial Michigan,Moderate,45,0.0747,Buckling,Major,361241.0,163893.0,0.4537,Routine inspection,0,0,0,1
FE-01769,2016,Bridge,Reinforced Concrete,Pacific Northwest,Mild,37,0.0554,Fatigue crack,Moderate,1347747.0,250084.0,0.1856,Public report,0,0,1,0
FE-01770,2019,Building,Reinforced Concrete,Coastal Carolina,Severe,19,0.0594,Fatigue crack,Major,239284.0,143628.0,0.6002,Public report,0,0,1,1
FE-01771,2022,Bridge,Prestressed Concrete,Rural Mountain,Mild,41,0.0125,Settlement,Minor,4714942.0,276927.0,0.0587,Sensor alert,1,10,1,0
FE-01772,2018,Bridge,Steel (A36),Urban West,Mild,64,0.0237,Creep,Minor,1223885.0,71844.0,0.0587,Routine inspection,1,7,1,0
FE-01773,2019,Bridge,Reinforced Concrete,Rural Midwest,Mild,49,0.0381,Fatigue crack,Major,494905.0,176862.0,0.3574,Routine inspection,0,0,1,0
FE-01774,2016,Building,Reinforced Concrete,Urban Northeast,Moderate,32,0.064,Fatigue crack,Moderate,211312.0,61760.0,0.2923,Emergency,1,8,0,0
FE-01775,2017,Pipeline,Prestressed Concrete,Coastal Texas,Severe,41,0.1188,Corrosion,Catastrophic,2178504.0,2951777.0,1.355,Sensor alert,0,0,0,1
FE-01776,2009,Building,Steel (A36),Rural Midwest,Mild,23,0.0197,Erosion,Major,6510674.0,2956647.0,0.4541,Emergency,0,0,1,1
FE-01777,2009,Pipeline,Reinforced Concrete,Rural South,Mild,53,0.0508,Erosion,Minor,281051.0,15481.0,0.0551,Sensor alert,0,0,1,0
FE-01778,2006,Bridge,Steel (A588 Weathering),Coastal Carolina,Severe,42,0.0364,Buckling,Minor,271924.0,10067.0,0.037,Sensor alert,0,0,1,0
FE-01779,2013,Building,Steel (A36),Desert Southwest,Mild,62,0.0248,Fatigue crack,Minor,4888781.0,307252.0,0.0628,Emergency,0,0,1,0
FE-01780,2012,Bridge,Steel (A36),Desert Southwest,Mild,76,0.0143,Buckling,Minor,1020958.0,54705.0,0.0536,Routine inspection,0,0,1,0
FE-01781,2013,Bridge,Steel (A588 Weathering),Coastal California,Moderate,32,0.0316,Fatigue crack,Minor,1300564.0,49648.0,0.0382,Public report,0,0,1,0
FE-01782,2015,Bridge,Reinforced Concrete,Coastal Carolina,Severe,45,0.0854,Fatigue crack,Minor,276328.0,16875.0,0.0611,Routine inspection,1,19,1,0
FE-01783,2009,Power Plant,Steel (A36),Coastal California,Moderate,55,0.048,Buckling,Minor,967373.0,47579.0,0.0492,Public report,1,17,1,0
FE-01784,2015,Power Plant,Timber,Desert Southwest,Mild,51,0.0113,Overload,Minor,1602403.0,116420.0,0.0727,Sensor alert,1,5,1,0
FE-01785,2023,Building,Reinforced Concrete,Desert Southwest,Mild,67,0.0158,Fatigue crack,Minor,375904.0,22641.0,0.0602,Routine inspection,1,14,1,0
FE-01786,2014,Pipeline,Prestressed Concrete,Desert Southwest,Mild,60,0.0225,Fatigue crack,Minor,673914.0,30431.0,0.0452,Routine inspection,1,11,1,0
FE-01787,2014,Building,Reinforced Concrete,Rural Midwest,Mild,57,0.0377,Fatigue crack,Minor,1030317.0,55771.0,0.0541,Routine inspection,0,0,1,0
FE-01788,2022,Pipeline,Reinforced Concrete,Pacific Northwest,Mild,50,0.0326,Buckling,Moderate,711287.0,188894.0,0.2656,Routine inspection,1,8,1,0
FE-01789,2006,Pipeline,Composite Steel-Concrete,Industrial New Jersey,Moderate,58,0.0795,Overload,Moderate,673838.0,188919.0,0.2804,Load test,0,0,0,0
FE-01790,2016,Power Plant,Steel (A36),Rural Mountain,Mild,44,0.0193,Corrosion,Major,1032220.0,657480.0,0.637,Routine inspection,0,0,1,1
FE-01791,2017,Building,Steel (A588 Weathering),Pacific Northwest,Mild,31,0.0283,Fatigue crack,Moderate,501888.0,62505.0,0.1245,Emergency,0,0,0,0
FE-01792,2017,Pipeline,Timber,Rural South,Mild,53,0.0349,Corrosion,Major,3777983.0,2556354.0,0.6766,Routine inspection,0,0,1,0
FE-01793,2016,Pipeline,Steel (A36),Pacific Northwest,Mild,50,0.031,Erosion,Catastrophic,609230.0,496286.0,0.8146,Routine inspection,0,0,1,1
FE-01794,2020,Pipeline,Reinforced Concrete,Rural South,Mild,74,0.0254,Creep,Moderate,1030708.0,297570.0,0.2887,Public report,1,5,1,0
FE-01795,2010,Building,Composite Steel-Concrete,Rural South,Mild,62,0.0377,Brittle fracture,Moderate,905899.0,213678.0,0.2359,Public report,0,0,1,0
FE-01796,2018,Building,Cast Iron,Coastal Texas,Severe,60,0.1055,Fatigue crack,Major,1297836.0,355820.0,0.2742,Routine inspection,0,0,1,1
FE-01797,2012,Bridge,Steel (A36),Coastal Texas,Severe,55,0.0904,Corrosion,Minor,285384.0,13743.0,0.0482,Public report,0,0,1,0
FE-01798,2023,Power Plant,Reinforced Concrete,Industrial Ohio,Moderate,55,0.0896,Buckling,Moderate,409705.0,108547.0,0.2649,Routine inspection,1,1,1,0
FE-01799,2006,Bridge,Prestressed Concrete,Coastal Texas,Severe,60,0.1251,Overload,Catastrophic,1677846.0,1062851.0,0.6335,Public report,0,0,1,0
FE-01800,2017,Building,Reinforced Concrete,Rural Mountain,Mild,53,0.0248,Overload,Major,2579515.0,1675244.0,0.6494,Routine inspection,0,0,0,0
FE-01801,2023,Bridge,Composite Steel-Concrete,Desert Southwest,Mild,34,0.0115,Buckling,Moderate,686045.0,115030.0,0.1677,Emergency,1,3,0,0
FE-01802,2008,Bridge,Reinforced Concrete,Coastal California,Moderate,53,0.1024,Creep,Minor,245139.0,17028.0,0.0695,Public report,1,6,1,0
FE-01803,2016,Building,Reinforced Concrete,Industrial New Jersey,Moderate,45,0.0482,Fatigue crack,Moderate,301556.0,35772.0,0.1186,Public report,0,0,1,0
FE-01804,2014,Pipeline,Steel (A36),Industrial Ohio,Moderate,55,0.0626,Fatigue crack,Minor,363102.0,25270.0,0.0696,Routine inspection,0,0,0,0
FE-01805,2015,Building,Steel (A588 Weathering),Coastal California,Moderate,59,0.0177,Overload,Moderate,751550.0,105525.0,0.1404,Routine inspection,0,0,1,0
FE-01806,2014,Bridge,FRP Composite,Urban Midwest,Moderate,57,0.0545,Fatigue crack,Moderate,380966.0,73685.0,0.1934,Public report,1,3,1,0
FE-01807,2017,Building,Steel (A588 Weathering),Urban Northeast,Moderate,51,0.0395,Buckling,Moderate,779730.0,147934.0,0.1897,Routine inspection,0,0,1,0
FE-01808,2022,Power Plant,Steel (A36),Desert Southwest,Mild,52,0.0163,Overload,Moderate,580682.0,70708.0,0.1218,Load test,1,9,1,0
FE-01809,2011,Bridge,Reinforced Concrete,Rural Midwest,Mild,16,0.0342,Settlement,Moderate,3746625.0,901814.0,0.2407,Emergency,0,0,0,0
FE-01810,2023,Bridge,Steel (A514 HY),Coastal Texas,Severe,42,0.076,Fatigue crack,Minor,717168.0,46461.0,0.0648,Emergency,0,0,1,0
FE-01811,2007,Building,Steel (A514 HY),Industrial Ohio,Moderate,86,0.0494,Corrosion,Minor,2989607.0,108162.0,0.0362,Routine inspection,1,14,1,0
FE-01812,2019,Bridge,Steel (A36),Rural South,Mild,62,0.0341,Brittle fracture,Catastrophic,99271.0,96769.0,0.9748,Emergency,0,0,1,1
FE-01813,2021,Bridge,Reinforced Concrete,Coastal Florida,Severe,32,0.093,Fatigue crack,Minor,4007442.0,282885.0,0.0706,Routine inspection,0,0,1,0
FE-01814,2023,Pipeline,Timber,Urban West,Mild,25,0.0556,Overload,Minor,2623844.0,80606.0,0.0307,Routine inspection,1,25,1,0
FE-01815,2019,Bridge,Prestressed Concrete,Coastal California,Moderate,42,0.1035,Fatigue crack,Minor,1242946.0,68102.0,0.0548,Routine inspection,0,0,1,0
FE-01816,2020,Bridge,Steel (A588 Weathering),Industrial New Jersey,Moderate,71,0.0388,Corrosion,Major,494825.0,228088.0,0.4609,Routine inspection,1,2,1,0
FE-01817,2007,Bridge,Reinforced Concrete,Industrial Michigan,Moderate,51,0.0538,Corrosion,Moderate,408478.0,113249.0,0.2772,Routine inspection,0,0,1,0
FE-01818,2020,Pipeline,Reinforced Concrete,Rural Midwest,Mild,40,0.0182,Creep,Major,830391.0,377004.0,0.454,Load test,0,0,1,0
FE-01819,2014,Pipeline,Reinforced Concrete,Coastal California,Moderate,53,0.0955,Buckling,Minor,1452544.0,55292.0,0.0381,Routine inspection,0,0,1,0
FE-01820,2011,Bridge,Prestressed Concrete,Coastal Florida,Severe,28,0.1016,Overload,Minor,611671.0,37807.0,0.0618,Sensor alert,0,0,1,0
FE-01821,2013,Bridge,Cast Iron,Urban West,Mild,25,0.0347,Overload,Major,734997.0,276648.0,0.3764,Public report,1,49,1,1
FE-01822,2012,Power Plant,Prestressed Concrete,Rural South,Mild,63,0.0368,Corrosion,Major,3676573.0,1097728.0,0.2986,Routine inspection,1,21,1,0
FE-01823,2008,Bridge,Steel (A36),Pacific Northwest,Mild,25,0.0499,Fatigue crack,Major,6084803.0,2166673.0,0.3561,Public report,0,0,1,1
FE-01824,2006,Pipeline,Stainless Steel 316L,Coastal Carolina,Severe,62,0.0173,Buckling,Catastrophic,527761.0,584860.0,1.1082,Public report,0,0,1,1
FE-01825,2005,Building,Timber,Coastal Texas,Severe,25,0.063,Fatigue crack,Major,316318.0,95651.0,0.3024,Routine inspection,0,0,1,1
FE-01826,2007,Pipeline,Composite Steel-Concrete,Coastal Texas,Severe,67,0.1009,Overload,Moderate,456440.0,49606.0,0.1087,Routine inspection,0,0,1,0
FE-01827,2009,Pipeline,Composite Steel-Concrete,Urban Northeast,Moderate,55,0.0738,Fatigue crack,Moderate,3777657.0,469896.0,0.1244,Routine inspection,0,0,1,0
FE-01828,2005,Bridge,Reinforced Concrete,Desert Southwest,Mild,39,0.0139,Fatigue crack,Moderate,4685660.0,1041994.0,0.2224,Public report,0,0,1,0
FE-01829,2009,Power Plant,Steel (A514 HY),Coastal Florida,Severe,50,0.1119,Creep,Moderate,283567.0,80760.0,0.2848,Routine inspection,0,0,1,0
FE-01830,2009,Bridge,Composite Steel-Concrete,Rural Midwest,Mild,49,0.0268,Corrosion,Minor,1592051.0,79510.0,0.0499,Emergency,0,0,1,0
FE-01831,2022,Power Plant,Steel (A36),Urban Northeast,Moderate,45,0.0893,Fatigue crack,Minor,2223738.0,96871.0,0.0436,Routine inspection,0,0,1,0
FE-01832,2016,Building,Composite Steel-Concrete,Rural Midwest,Mild,41,0.0448,Corrosion,Catastrophic,4166137.0,3333322.0,0.8001,Routine inspection,1,4,0,0
FE-01833,2020,Bridge,Steel (A36),Coastal California,Moderate,43,0.0663,Overload,Moderate,943693.0,99749.0,0.1057,Routine inspection,0,0,1,0
FE-01834,2020,Building,Steel (A36),Coastal Texas,Severe,40,0.103,Corrosion,Major,2126427.0,912645.0,0.4292,Routine inspection,0,0,0,0
FE-01835,2019,Bridge,Reinforced Concrete,Urban Midwest,Moderate,46,0.0433,Overload,Moderate,789959.0,225631.0,0.2856,Routine inspection,0,0,0,0
FE-01836,2018,Pipeline,Steel (A36),Rural South,Mild,43,0.06,Fatigue crack,Minor,817999.0,56017.0,0.0685,Emergency,1,2,1,0
FE-01837,2007,Building,Steel (A36),Urban Northeast,Moderate,42,0.0824,Erosion,Moderate,323908.0,67325.0,0.2079,Load test,0,0,1,0
FE-01838,2011,Bridge,Prestressed Concrete,Desert Southwest,Mild,68,0.0193,Settlement,Minor,1268901.0,74660.0,0.0588,Public report,0,0,1,0
FE-01839,2012,Bridge,Steel (A514 HY),Rural Midwest,Mild,39,0.0273,Creep,Moderate,1056820.0,311436.0,0.2947,Public report,0,0,1,0
FE-01840,2014,Building,Steel (A36),Coastal California,Moderate,42,0.0599,Fatigue crack,Major,1299853.0,332994.0,0.2562,Routine inspection,0,0,1,1
FE-01841,2008,Bridge,Steel (A514 HY),Coastal Florida,Severe,29,0.086,Fatigue crack,Minor,13530350.0,638242.0,0.0472,Emergency,0,0,0,0
FE-01842,2014,Pipeline,Prestressed Concrete,Coastal Florida,Severe,56,0.0517,Creep,Moderate,962593.0,274090.0,0.2847,Sensor alert,0,0,1,0
FE-01843,2013,Power Plant,Reinforced Concrete,Urban Midwest,Moderate,79,0.0511,Erosion,Moderate,1442948.0,431903.0,0.2993,Emergency,1,12,1,0
FE-01844,2018,Bridge,Timber,Coastal Texas,Severe,34,0.1082,Buckling,Moderate,1787866.0,258378.0,0.1445,Sensor alert,0,0,1,0
FE-01845,2012,Bridge,Steel (A36),Industrial New Jersey,Moderate,58,0.0956,Corrosion,Moderate,1250877.0,316567.0,0.2531,Sensor alert,1,11,0,0
FE-01846,2008,Bridge,Steel (A36),Industrial New Jersey,Moderate,51,0.0994,Creep,Minor,812068.0,55394.0,0.0682,Load test,0,0,1,0
FE-01847,2023,Power Plant,Reinforced Concrete,Urban West,Mild,45,0.0319,Buckling,Minor,3381396.0,156118.0,0.0462,Routine inspection,0,0,0,0
FE-01848,2018,Pipeline,Steel (A588 Weathering),Industrial Michigan,Moderate,55,0.0316,Corrosion,Minor,2897992.0,181258.0,0.0625,Emergency,0,0,1,0
FE-01849,2021,Power Plant,Steel (A36),Industrial Ohio,Moderate,58,0.0479,Overload,Minor,5822690.0,404703.0,0.0695,Load test,0,0,0,0
FE-01850,2012,Bridge,Reinforced Concrete,Urban Northeast,Moderate,17,0.0661,Overload,Minor,2470764.0,163325.0,0.0661,Emergency,0,0,0,0
FE-01851,2019,Bridge,Prestressed Concrete,Pacific Northwest,Mild,33,0.0254,Corrosion,Minor,1574437.0,84397.0,0.0536,Emergency,1,18,1,0
FE-01852,2013,Bridge,Steel (A36),Coastal Carolina,Severe,25,0.0415,Erosion,Moderate,4835342.0,984198.0,0.2035,Routine inspection,0,0,0,0
FE-01853,2012,Pipeline,Cast Iron,Pacific Northwest,Mild,41,0.0408,Creep,Catastrophic,1353089.0,1942205.0,1.4354,Sensor alert,1,16,1,1
FE-01854,2007,Bridge,Cast Iron,Urban Midwest,Moderate,46,0.0369,Corrosion,Minor,326609.0,13857.0,0.0424,Emergency,1,28,0,0
FE-01855,2007,Bridge,Prestressed Concrete,Rural South,Mild,40,0.0365,Brittle fracture,Minor,1278841.0,58359.0,0.0456,Emergency,0,0,1,0
FE-01856,2023,Bridge,Reinforced Concrete,Industrial New Jersey,Moderate,43,0.0822,Creep,Moderate,2626865.0,532418.0,0.2027,Emergency,1,9,0,0
FE-01857,2020,Bridge,Steel (A588 Weathering),Coastal Carolina,Severe,46,0.0423,Corrosion,Minor,454018.0,22376.0,0.0493,Routine inspection,0,0,1,0
FE-01858,2007,Pipeline,Prestressed Concrete,Rural Midwest,Mild,47,0.0257,Brittle fracture,Minor,1788960.0,129430.0,0.0723,Routine inspection,0,0,1,0
FE-01859,2007,Bridge,Composite Steel-Concrete,Desert Southwest,Mild,15,0.0167,Overload,Moderate,3115963.0,774499.0,0.2486,Load test,1,16,1,0
FE-01860,2010,Pipeline,Prestressed Concrete,Urban West,Mild,49,0.0528,Corrosion,Minor,431195.0,19733.0,0.0458,Routine inspection,0,0,1,0
FE-01861,2011,Pipeline,Prestressed Concrete,Coastal Carolina,Severe,28,0.0515,Buckling,Catastrophic,838109.0,657276.0,0.7842,Routine inspection,1,33,1,0
FE-01862,2019,Pipeline,Steel (A36),Industrial New Jersey,Moderate,59,0.0635,Fatigue crack,Moderate,173184.0,35205.0,0.2033,Routine inspection,0,0,0,0
FE-01863,2022,Building,Reinforced Concrete,Industrial New Jersey,Moderate,33,0.0787,Buckling,Moderate,1704118.0,205045.0,0.1203,Routine inspection,1,1,1,0
FE-01864,2018,Bridge,Steel (A588 Weathering),Rural South,Mild,30,0.0111,Overload,Major,4747155.0,2416049.0,0.5089,Load test,1,7,1,0
FE-01865,2010,Building,Composite Steel-Concrete,Urban Northeast,Moderate,29,0.032,Fatigue crack,Catastrophic,2661337.0,1941835.0,0.7296,Routine inspection,0,0,1,0
FE-01866,2022,Pipeline,Steel (A514 HY),Industrial New Jersey,Moderate,56,0.0724,Corrosion,Moderate,142069.0,40695.0,0.2864,Emergency,1,12,1,0
FE-01867,2005,Building,Aluminium Alloy,Rural South,Mild,53,0.0587,Overload,Minor,141719.0,6485.0,0.0458,Load test,0,0,0,0
FE-01868,2012,Pipeline,Reinforced Concrete,Urban Midwest,Moderate,52,0.0365,Brittle fracture,Minor,1215628.0,83292.0,0.0685,Load test,0,0,1,0
FE-01869,2020,Bridge,Steel (A36),Rural Midwest,Mild,20,0.0184,Overload,Minor,1227129.0,43263.0,0.0353,Load test,1,26,1,0
FE-01870,2021,Pipeline,Composite Steel-Concrete,Urban Midwest,Moderate,18,0.0425,Overload,Minor,495299.0,19846.0,0.0401,Emergency,1,26,1,0
FE-01871,2009,Bridge,Steel (A36),Industrial New Jersey,Moderate,53,0.0362,Creep,Minor,1048404.0,53542.0,0.0511,Emergency,1,0,1,0
FE-01872,2021,Bridge,Timber,Rural Mountain,Mild,70,0.0298,Corrosion,Moderate,3185249.0,572617.0,0.1798,Load test,1,9,0,0
FE-01873,2011,Bridge,Prestressed Concrete,Industrial New Jersey,Moderate,41,0.0401,Brittle fracture,Major,924322.0,552665.0,0.5979,Emergency,0,0,1,0
FE-01874,2017,Bridge,Steel (A588 Weathering),Rural Mountain,Mild,68,0.014,Overload,Minor,151961.0,9366.0,0.0616,Sensor alert,0,0,0,0
FE-01875,2017,Bridge,Steel (A36),Urban Midwest,Moderate,39,0.0448,Overload,Minor,1698368.0,47040.0,0.0277,Sensor alert,0,0,1,0
FE-01876,2022,Power Plant,Steel (A36),Coastal Carolina,Severe,36,0.0426,Corrosion,Minor,3358335.0,152116.0,0.0453,Routine inspection,0,0,1,0
FE-01877,2010,Power Plant,Steel (A588 Weathering),Coastal Florida,Severe,32,0.0557,Settlement,Moderate,870118.0,240043.0,0.2759,Emergency,0,0,1,0
FE-01878,2006,Building,Steel (A36),Rural Mountain,Mild,18,0.0179,Overload,Moderate,96043.0,20442.0,0.2128,Load test,0,0,1,0
FE-01879,2007,Bridge,Reinforced Concrete,Industrial New Jersey,Moderate,40,0.0461,Creep,Minor,6865759.0,205648.0,0.03,Emergency,0,0,1,0
FE-01880,2006,Bridge,Steel (A36),Urban Midwest,Moderate,29,0.0271,Brittle fracture,Major,474767.0,194615.0,0.4099,Routine inspection,0,0,0,0
FE-01881,2022,Bridge,Prestressed Concrete,Coastal Florida,Severe,28,0.0549,Brittle fracture,Minor,670287.0,17003.0,0.0254,Load test,1,0,0,0
FE-01882,2019,Building,Timber,Coastal Texas,Severe,58,0.0955,Settlement,Major,1186157.0,619556.0,0.5223,Routine inspection,0,0,0,1
FE-01883,2021,Power Plant,Steel (A514 HY),Industrial Ohio,Moderate,42,0.0472,Corrosion,Moderate,1001617.0,148884.0,0.1486,Public report,1,5,1,0
