date,commodity,mqi,supply_disruption_prob,substitution_elasticity,green_premium_per_kg,carbon_intensity_virgin,carbon_intensity_recycled,herfindahl_index,mqi_5d_trend,mqi_21d_trend,mqi_63d_trend
2017-06-13,Iron_Ore,80.8,0.065,0.1561,0.072,1.82,0.3,0.1809,0.21,-3.48,-1.68
2017-06-14,Iron_Ore,80.37,0.067,0.1247,0.081,1.81,0.31,0.1773,0.24,-4.34,-2.19
2017-06-15,Iron_Ore,80.3,0.0752,0.1421,0.076,1.76,0.31,0.1779,-0.3,-3.3,-2.59
2017-06-16,Iron_Ore,80.12,0.0854,0.1355,0.084,1.77,0.3,0.1724,-0.71,-3.37,-3.11
2017-06-19,Iron_Ore,79.8,0.0878,0.1599,0.08,1.78,0.31,0.1796,-0.61,-2.88,-3.55
2017-06-20,Iron_Ore,80.3,0.0971,0.1604,0.078,1.73,0.3,0.1795,-0.5,-2.6,-2.67
2017-06-21,Iron_Ore,80.52,0.0958,0.1601,0.079,1.81,0.29,0.173,0.15,-2.05,-2.93
2017-06-22,Iron_Ore,80.74,0.0807,0.1696,0.081,1.88,0.3,0.1929,0.44,-1.33,-3.2
2017-06-23,Iron_Ore,80.21,0.0835,0.1528,0.077,1.79,0.29,0.1785,0.09,-1.75,-4.12
2017-06-26,Iron_Ore,80.44,0.0891,0.1479,0.083,1.76,0.3,0.1802,0.64,-1.55,-4.24
2017-06-27,Iron_Ore,79.89,0.1038,0.1746,0.079,1.79,0.3,0.1836,-0.41,-0.8,-4.63
2017-06-28,Iron_Ore,79.85,0.0981,0.1447,0.075,1.83,0.3,0.1802,-0.67,-1.42,-4.4
2017-06-29,Iron_Ore,79.75,0.1065,0.1428,0.083,1.75,0.28,0.1864,-0.99,-1.16,-4.63
2017-06-30,Iron_Ore,79.79,0.0912,0.1505,0.077,1.81,0.3,0.175,-0.42,-0.86,-4.84
2017-07-03,Iron_Ore,79.57,0.0955,0.1703,0.08,1.78,0.29,0.175,-0.87,-1.05,-4.54
2017-07-04,Iron_Ore,79.35,0.0847,0.1534,0.079,1.83,0.27,0.1753,-0.54,-1.2,-4.62
2017-07-05,Iron_Ore,79.2,0.0876,0.1449,0.08,1.78,0.31,0.1899,-0.65,-1.39,-5.16
2017-07-06,Iron_Ore,78.99,0.0807,0.1638,0.084,1.81,0.31,0.1879,-0.76,-1.14,-4.94
2017-07-07,Iron_Ore,78.54,0.0795,0.1611,0.082,1.76,0.3,0.1824,-1.25,-2.06,-5.38
2017-07-10,Iron_Ore,78.33,0.0815,0.155,0.085,1.82,0.29,0.1789,-1.24,-2.5,-5.82
2017-07-11,Iron_Ore,78.38,0.0809,0.1009,0.081,1.88,0.32,0.1794,-0.97,-2.03,-5.33
2017-07-12,Iron_Ore,77.98,0.0685,0.1475,0.078,1.77,0.29,0.1757,-1.22,-2.82,-6.2
2017-07-13,Iron_Ore,78.15,0.0577,0.1647,0.075,1.82,0.29,0.1723,-0.84,-2.22,-5.49
2017-07-14,Iron_Ore,77.52,0.0618,0.1277,0.082,1.82,0.3,0.1798,-1.02,-2.78,-6.67
2017-07-17,Iron_Ore,77.53,0.0471,0.1783,0.078,1.84,0.3,0.1857,-0.8,-2.59,-6.08
2017-07-18,Iron_Ore,78.28,0.0449,0.1289,0.078,1.8,0.32,0.1868,-0.1,-1.52,-5.34
2017-07-19,Iron_Ore,77.54,0.0524,0.1475,0.079,1.75,0.29,0.1784,-0.44,-2.76,-6.53
2017-07-20,Iron_Ore,77.89,0.0474,0.1697,0.078,1.77,0.3,0.182,-0.26,-2.63,-5.64
2017-07-21,Iron_Ore,77.68,0.0489,0.1764,0.078,1.77,0.3,0.1839,0.16,-3.06,-5.25
2017-07-24,Iron_Ore,77.52,0.0439,0.1885,0.082,1.77,0.31,0.1834,-0.01,-2.69,-5.19
2017-07-25,Iron_Ore,77.64,0.0387,0.1401,0.079,1.79,0.29,0.1756,-0.64,-2.8,-4.84
2017-07-26,Iron_Ore,77.71,0.0414,0.1376,0.078,1.79,0.29,0.1802,0.17,-2.18,-5.2
2017-07-27,Iron_Ore,78.41,0.0446,0.1469,0.079,1.85,0.29,0.1795,0.52,-1.44,-4.68
2017-07-28,Iron_Ore,79.44,0.045,0.1352,0.082,1.78,0.3,0.1831,1.76,-0.31,-3.6
2017-07-31,Iron_Ore,79.36,0.0546,0.1221,0.082,1.75,0.3,0.1821,1.84,-0.43,-3.85
2017-08-01,Iron_Ore,79.01,0.0624,0.158,0.082,1.79,0.29,0.1869,1.37,-0.56,-4.07
2017-08-02,Iron_Ore,78.21,0.0471,0.1512,0.081,1.8,0.3,0.1814,0.5,-1.14,-5.25
2017-08-03,Iron_Ore,78.81,0.0509,0.1584,0.08,1.79,0.3,0.1805,0.4,-0.39,-4.62
2017-08-04,Iron_Ore,77.34,0.0477,0.1346,0.079,1.83,0.29,0.1745,-2.1,-1.65,-6.12
2017-08-07,Iron_Ore,77.92,0.0503,0.1493,0.082,1.8,0.28,0.1831,-1.44,-0.62,-5.36
2017-08-08,Iron_Ore,78.88,0.0496,0.1638,0.081,1.77,0.3,0.1724,-0.13,0.55,-4.56
2017-08-09,Iron_Ore,78.77,0.0464,0.1691,0.082,1.85,0.31,0.1751,0.56,0.39,-5.75
2017-08-10,Iron_Ore,78.55,0.0445,0.1597,0.081,1.86,0.3,0.1709,-0.26,0.57,-5.73
2017-08-11,Iron_Ore,78.5,0.0185,0.151,0.083,1.85,0.3,0.1857,1.16,0.35,-6.21
2017-08-14,Iron_Ore,78.57,0.021,0.1322,0.08,1.76,0.3,0.1791,0.65,1.05,-5.03
2017-08-15,Iron_Ore,78.89,0.0204,0.1636,0.083,1.79,0.3,0.1831,0.01,1.36,-4.6
2017-08-16,Iron_Ore,79.8,0.0189,0.1463,0.082,1.81,0.3,0.1846,1.03,1.52,-2.88
2017-08-17,Iron_Ore,79.29,0.0189,0.1589,0.077,1.75,0.28,0.1872,0.74,1.75,-3.61
2017-08-18,Iron_Ore,78.96,0.0189,0.1512,0.077,1.78,0.3,0.1804,0.46,1.07,-3.61
2017-08-21,Iron_Ore,78.92,0.0198,0.1647,0.079,1.76,0.29,0.1786,0.35,1.24,-3.15
2017-08-22,Iron_Ore,78.91,0.0196,0.1652,0.081,1.84,0.3,0.174,0.02,1.39,-3.05
2017-08-23,Iron_Ore,77.96,0.01,0.1494,0.082,1.77,0.3,0.1748,-1.84,0.32,-4.03
2017-08-24,Iron_Ore,77.97,0.01,0.1564,0.078,1.79,0.29,0.179,-1.32,0.26,-2.72
2017-08-25,Iron_Ore,77.41,0.0151,0.1263,0.077,1.82,0.28,0.1693,-1.55,-1.0,-3.86
2017-08-28,Iron_Ore,76.8,0.023,0.1646,0.078,1.8,0.3,0.1774,-2.12,-2.64,-4.11
2017-08-29,Iron_Ore,77.37,0.0168,0.1345,0.079,1.75,0.29,0.1832,-1.54,-1.99,-3.28
2017-08-30,Iron_Ore,77.21,0.0167,0.1259,0.079,1.78,0.29,0.1836,-0.75,-1.8,-3.41
2017-08-31,Iron_Ore,77.6,0.0202,0.1631,0.08,1.81,0.3,0.1805,-0.37,-0.61,-2.95
2017-09-01,Iron_Ore,77.19,0.027,0.1423,0.081,1.79,0.3,0.1781,-0.22,-1.62,-3.4
2017-09-04,Iron_Ore,76.95,0.0254,0.1322,0.08,1.83,0.3,0.1716,0.15,-0.39,-3.18
2017-09-05,Iron_Ore,76.79,0.0181,0.1223,0.083,1.77,0.29,0.1805,-0.58,-1.13,-3.81
2017-09-06,Iron_Ore,77.41,0.0226,0.121,0.081,1.75,0.3,0.1786,0.2,-1.47,-3.42
2017-09-07,Iron_Ore,77.64,0.032,0.188,0.082,1.77,0.29,0.1873,0.04,-1.13,-2.77
2017-09-08,Iron_Ore,77.15,0.0357,0.1435,0.084,1.79,0.31,0.1724,-0.04,-1.4,-3.65
2017-09-11,Iron_Ore,77.17,0.0329,0.1537,0.081,1.73,0.3,0.1784,0.22,-1.33,-3.2
2017-09-12,Iron_Ore,76.73,0.0254,0.1266,0.081,1.79,0.29,0.1801,-0.06,-1.84,-3.57
2017-09-13,Iron_Ore,76.72,0.0283,0.1576,0.082,1.79,0.31,0.1859,-0.69,-2.17,-3.4
2017-09-14,Iron_Ore,76.88,0.0249,0.1578,0.082,1.86,0.3,0.1776,-0.76,-2.92,-2.92
2017-09-15,Iron_Ore,76.84,0.0397,0.1371,0.079,1.74,0.29,0.1792,-0.31,-2.45,-3.46
2017-09-18,Iron_Ore,78.2,0.0385,0.1499,0.083,1.93,0.3,0.1727,1.03,-0.76,-2.32
2017-09-19,Iron_Ore,77.8,0.0435,0.1767,0.078,1.77,0.3,0.179,1.07,-1.12,-2.94
2017-09-20,Iron_Ore,78.31,0.0475,0.1231,0.08,1.86,0.3,0.1751,1.59,-0.6,-1.9
2017-09-21,Iron_Ore,77.75,0.0433,0.1232,0.081,1.8,0.31,0.1807,0.87,-0.21,-2.69
2017-09-22,Iron_Ore,78.54,0.0463,0.138,0.08,1.78,0.29,0.1697,1.7,0.57,-1.35
2017-09-25,Iron_Ore,78.48,0.0334,0.1733,0.082,1.74,0.3,0.177,0.28,1.07,-1.37
2017-09-26,Iron_Ore,78.37,0.028,0.1674,0.083,1.79,0.3,0.1727,0.57,1.57,-1.38
2017-09-27,Iron_Ore,78.47,0.0306,0.1735,0.082,1.76,0.29,0.1757,0.16,1.1,-1.32
2017-09-28,Iron_Ore,77.99,0.0272,0.1571,0.082,1.82,0.3,0.1891,0.24,0.78,-1.58
2017-09-29,Iron_Ore,78.04,0.0321,0.1302,0.082,1.76,0.3,0.1794,-0.5,0.44,-1.31
2017-10-02,Iron_Ore,78.05,0.0376,0.1595,0.08,1.85,0.31,0.1788,-0.43,0.86,-1.15
2017-10-03,Iron_Ore,78.11,0.0463,0.1646,0.08,1.84,0.3,0.1824,-0.26,1.16,-0.88
2017-10-04,Iron_Ore,77.68,0.0497,0.1438,0.078,1.71,0.32,0.1819,-0.79,0.89,-0.86
2017-10-05,Iron_Ore,78.01,0.0553,0.1463,0.085,1.76,0.31,0.1801,0.02,0.6,-0.32
2017-10-06,Iron_Ore,78.03,0.0557,0.1519,0.081,1.8,0.3,0.1849,-0.01,0.39,-0.35
2017-10-09,Iron_Ore,77.95,0.0505,0.1568,0.081,1.82,0.3,0.1807,-0.1,0.8,-0.03
2017-10-10,Iron_Ore,77.36,0.0636,0.1386,0.079,1.81,0.31,0.1789,-0.75,0.19,-0.79
2017-10-11,Iron_Ore,77.84,0.0654,0.1734,0.082,1.86,0.29,0.1727,0.16,1.11,0.32
2017-10-12,Iron_Ore,77.79,0.063,0.1682,0.08,1.77,0.29,0.1787,-0.22,1.07,0.26
2017-10-13,Iron_Ore,78.24,0.0582,0.2127,0.077,1.81,0.3,0.1741,0.21,1.36,-0.04
2017-10-16,Iron_Ore,78.06,0.0464,0.1071,0.083,1.82,0.3,0.1878,0.11,1.22,0.52
2017-10-17,Iron_Ore,78.38,0.0562,0.1161,0.081,1.82,0.31,0.1829,1.02,0.18,0.49
2017-10-18,Iron_Ore,79.11,0.0569,0.1561,0.084,1.77,0.3,0.1767,1.27,1.31,1.43
2017-10-19,Iron_Ore,80.23,0.0652,0.1636,0.078,1.74,0.31,0.1726,2.44,1.92,2.71
2017-10-20,Iron_Ore,80.69,0.0519,0.1322,0.08,1.81,0.29,0.191,2.45,2.94,3.05
2017-10-23,Iron_Ore,80.69,0.0509,0.1458,0.084,1.8,0.3,0.1767,2.63,2.15,2.98
2017-10-24,Iron_Ore,80.69,0.0653,0.1585,0.074,1.8,0.29,0.1807,2.31,2.21,2.28
2017-10-25,Iron_Ore,80.36,0.0608,0.1369,0.079,1.8,0.28,0.1694,1.25,1.99,0.92
2017-10-26,Iron_Ore,81.57,0.0524,0.1222,0.081,1.83,0.31,0.1767,1.34,3.1,2.21
2017-10-27,Iron_Ore,81.71,0.0312,0.1537,0.08,1.86,0.3,0.1859,1.02,3.72,2.7
2017-10-30,Iron_Ore,81.28,0.0342,0.1661,0.083,1.79,0.3,0.1785,0.59,3.24,3.07
2017-10-31,Iron_Ore,81.46,0.0256,0.1614,0.079,1.79,0.3,0.1813,0.77,3.41,2.65
2017-11-01,Iron_Ore,80.8,0.0175,0.1654,0.08,1.84,0.3,0.1838,0.44,2.69,3.46
2017-11-02,Iron_Ore,80.84,0.0319,0.172,0.082,1.8,0.3,0.1759,-0.73,3.16,2.92
2017-11-03,Iron_Ore,81.32,0.0262,0.1552,0.084,1.81,0.3,0.1814,-0.39,3.31,2.44
2017-11-06,Iron_Ore,81.49,0.0367,0.1227,0.084,1.82,0.31,0.1773,0.21,3.46,2.72
2017-11-07,Iron_Ore,81.16,0.0473,0.1601,0.083,1.81,0.31,0.1839,-0.3,3.21,2.61
2017-11-08,Iron_Ore,81.08,0.0416,0.1627,0.082,1.85,0.3,0.1798,0.28,3.72,2.58
2017-11-09,Iron_Ore,80.98,0.0486,0.1502,0.08,1.79,0.31,0.1816,0.14,3.14,2.41
2017-11-10,Iron_Ore,80.15,0.049,0.1792,0.081,1.82,0.31,0.1776,-1.17,2.36,1.26
2017-11-13,Iron_Ore,80.21,0.0549,0.1492,0.077,1.8,0.3,0.1806,-1.28,1.97,0.41
2017-11-14,Iron_Ore,80.56,0.0544,0.0997,0.082,1.77,0.31,0.1809,-0.6,2.5,1.27
2017-11-15,Iron_Ore,80.38,0.0611,0.1607,0.075,1.86,0.3,0.1895,-0.7,2.0,1.42
2017-11-16,Iron_Ore,81.23,0.0606,0.1867,0.084,1.81,0.31,0.1782,0.25,2.12,2.31
2017-11-17,Iron_Ore,81.17,0.0642,0.15,0.086,1.83,0.31,0.1786,1.02,0.94,2.26
2017-11-20,Iron_Ore,80.16,0.0651,0.1624,0.08,1.78,0.3,0.1871,-0.05,-0.53,2.2
2017-11-21,Iron_Ore,80.6,0.0638,0.1409,0.079,1.76,0.29,0.1839,0.04,-0.09,2.63
2017-11-22,Iron_Ore,80.51,0.0645,0.1349,0.079,1.85,0.3,0.1819,0.13,-0.18,3.1
2017-11-23,Iron_Ore,79.88,0.0666,0.1411,0.081,1.79,0.3,0.1775,-1.35,-0.48,3.08
2017-11-24,Iron_Ore,79.13,0.0734,0.1668,0.079,1.8,0.3,0.1856,-2.04,-2.44,1.76
2017-11-27,Iron_Ore,79.31,0.0624,0.1855,0.077,1.79,0.32,0.1828,-0.85,-2.4,2.1
2017-11-28,Iron_Ore,80.43,0.0521,0.1327,0.081,1.77,0.28,0.1847,-0.17,-0.85,2.83
2017-11-29,Iron_Ore,81.35,0.0646,0.1639,0.081,1.8,0.3,0.1721,0.84,-0.11,4.16
2017-11-30,Iron_Ore,81.66,0.0668,0.187,0.081,1.83,0.3,0.1843,1.78,0.86,4.71
2017-12-01,Iron_Ore,81.61,0.0787,0.1367,0.077,1.79,0.3,0.1814,2.48,0.77,4.82
2017-12-04,Iron_Ore,81.44,0.0905,0.168,0.078,1.8,0.3,0.1901,2.13,0.12,4.03
2017-12-05,Iron_Ore,81.84,0.0892,0.1562,0.08,1.77,0.29,0.1795,1.41,0.35,4.2
2017-12-06,Iron_Ore,82.28,0.0855,0.161,0.08,1.82,0.3,0.1851,0.93,1.12,5.13
2017-12-07,Iron_Ore,82.75,0.0783,0.1601,0.077,1.82,0.32,0.1805,1.09,1.67,5.58
2017-12-08,Iron_Ore,82.42,0.0687,0.1453,0.08,1.79,0.3,0.1766,0.81,1.44,5.69
2017-12-11,Iron_Ore,82.54,0.0764,0.1625,0.082,1.81,0.3,0.1845,1.1,2.39,5.82
2017-12-12,Iron_Ore,82.71,0.0626,0.1719,0.079,1.75,0.29,0.1726,0.87,2.5,5.83
2017-12-13,Iron_Ore,82.43,0.0674,0.1457,0.077,1.71,0.31,0.1806,0.15,1.87,5.59
2017-12-14,Iron_Ore,82.4,0.0719,0.1567,0.081,1.75,0.3,0.1813,-0.35,2.02,4.2
2017-12-15,Iron_Ore,81.92,0.0769,0.1506,0.08,1.87,0.29,0.1771,-0.5,0.69,4.12
2017-12-18,Iron_Ore,82.06,0.076,0.1317,0.077,1.72,0.29,0.175,-0.48,0.89,3.75
2017-12-19,Iron_Ore,81.83,0.0727,0.1668,0.078,1.81,0.3,0.1739,-0.88,1.67,4.08
2017-12-20,Iron_Ore,81.75,0.0709,0.1852,0.076,1.87,0.3,0.1845,-0.68,1.15,3.21
2017-12-21,Iron_Ore,82.09,0.0651,0.143,0.079,1.82,0.29,0.1848,-0.31,1.58,3.61
2017-12-22,Iron_Ore,82.16,0.0684,0.1206,0.078,1.79,0.29,0.1832,0.24,2.28,3.79
2017-12-25,Iron_Ore,82.69,0.0712,0.1347,0.084,1.8,0.31,0.184,0.63,3.56,4.22
2017-12-26,Iron_Ore,82.52,0.0772,0.1223,0.082,1.78,0.31,0.1762,0.69,3.21,4.53
2017-12-27,Iron_Ore,83.6,0.0772,0.1292,0.08,1.84,0.29,0.1844,1.85,3.17,5.56
2017-12-28,Iron_Ore,82.42,0.0801,0.1261,0.081,1.77,0.3,0.1822,0.33,1.07,4.37
2017-12-29,Iron_Ore,82.66,0.0975,0.1353,0.079,1.78,0.31,0.1709,0.5,1.0,4.55
2018-01-01,Iron_Ore,82.18,0.0948,0.1624,0.08,1.85,0.3,0.1842,-0.51,0.57,4.5
2018-01-02,Iron_Ore,81.4,0.0883,0.1719,0.076,1.78,0.3,0.1806,-1.12,-0.04,3.39
2018-01-03,Iron_Ore,81.28,0.0872,0.142,0.078,1.8,0.3,0.1887,-2.32,-0.56,3.25
2018-01-04,Iron_Ore,81.16,0.0906,0.1657,0.082,1.79,0.3,0.1803,-1.26,-1.12,3.21
2018-01-05,Iron_Ore,81.17,0.084,0.157,0.084,1.77,0.3,0.1748,-1.49,-1.58,3.81
2018-01-08,Iron_Ore,80.52,0.0891,0.1323,0.078,1.81,0.3,0.1797,-1.66,-1.9,2.68
2018-01-09,Iron_Ore,79.79,0.0785,0.1896,0.078,1.74,0.31,0.1831,-1.61,-2.75,2.0
2018-01-10,Iron_Ore,79.71,0.0855,0.1385,0.08,1.77,0.3,0.18,-1.57,-3.0,1.47
2018-01-11,Iron_Ore,79.8,0.0858,0.1364,0.077,1.79,0.3,0.1785,-1.36,-2.63,1.74
2018-01-12,Iron_Ore,80.08,0.0709,0.1783,0.079,1.73,0.31,0.176,-1.09,-2.32,1.7
2018-01-15,Iron_Ore,79.36,0.0571,0.1654,0.08,1.82,0.29,0.1833,-1.16,-2.56,0.25
2018-01-16,Iron_Ore,79.26,0.0668,0.1395,0.08,1.84,0.3,0.1834,-0.53,-2.8,-0.97
2018-01-17,Iron_Ore,78.47,0.0689,0.1335,0.083,1.8,0.31,0.1744,-1.24,-3.36,-2.22
2018-01-18,Iron_Ore,78.64,0.0539,0.1271,0.079,1.74,0.31,0.1865,-1.16,-3.11,-2.05
2018-01-19,Iron_Ore,78.77,0.0558,0.1274,0.077,1.82,0.3,0.1704,-1.31,-3.32,-1.92
2018-01-22,Iron_Ore,78.99,0.0692,0.1668,0.078,1.82,0.3,0.183,-0.37,-3.17,-1.37
2018-01-23,Iron_Ore,79.02,0.0865,0.1295,0.079,1.72,0.3,0.1713,-0.24,-3.67,-2.55
2018-01-24,Iron_Ore,79.48,0.0801,0.1589,0.083,1.77,0.29,0.1861,1.01,-3.04,-2.23
2018-01-25,Iron_Ore,80.13,0.089,0.1344,0.072,1.79,0.31,0.1844,1.49,-3.47,-1.15
2018-01-26,Iron_Ore,80.39,0.0883,0.1379,0.084,1.74,0.29,0.1774,1.62,-2.03,-1.07
2018-01-29,Iron_Ore,80.25,0.0841,0.1338,0.077,1.83,0.29,0.1889,1.26,-2.41,-0.55
2018-01-30,Iron_Ore,80.2,0.0917,0.1393,0.076,1.8,0.3,0.1768,1.18,-1.98,-0.64
2018-01-31,Iron_Ore,80.58,0.081,0.1678,0.083,1.75,0.3,0.1804,1.1,-0.82,-0.74
2018-02-01,Iron_Ore,80.63,0.0748,0.1695,0.08,1.83,0.31,0.182,0.5,-0.65,-0.86
2018-02-02,Iron_Ore,80.2,0.0729,0.166,0.08,1.83,0.29,0.1774,-0.19,-0.96,-0.96
2018-02-05,Iron_Ore,80.3,0.078,0.1515,0.08,1.81,0.3,0.174,0.05,-0.87,-0.78
2018-02-06,Iron_Ore,80.21,0.0645,0.1806,0.082,1.79,0.29,0.1762,0.01,-0.31,-0.77
2018-02-07,Iron_Ore,79.47,0.0576,0.1578,0.081,1.74,0.31,0.1831,-1.11,-0.32,-0.68
2018-02-08,Iron_Ore,80.12,0.0586,0.1137,0.08,1.75,0.29,0.1762,-0.51,0.41,-0.09
2018-02-09,Iron_Ore,79.82,0.0589,0.1719,0.079,1.82,0.3,0.1812,-0.38,0.02,-0.74
2018-02-12,Iron_Ore,79.22,0.0504,0.1502,0.08,1.81,0.28,0.1826,-1.08,-0.86,-1.16
2018-02-13,Iron_Ore,78.83,0.0515,0.1319,0.08,1.87,0.31,0.1785,-1.38,-0.53,-2.4
2018-02-14,Iron_Ore,79.02,0.0555,0.126,0.079,1.79,0.3,0.189,-0.45,-0.24,-2.15
2018-02-15,Iron_Ore,79.64,0.0644,0.1595,0.078,1.81,0.31,0.1856,-0.48,1.17,-0.52
2018-02-16,Iron_Ore,79.69,0.0534,0.1677,0.081,1.83,0.3,0.1813,-0.13,1.05,-0.91
2018-02-19,Iron_Ore,80.7,0.0479,0.1719,0.078,1.81,0.29,0.1798,1.48,1.93,0.19
2018-02-20,Iron_Ore,80.83,0.0435,0.1557,0.081,1.87,0.3,0.1861,2.0,1.84,0.95
2018-02-21,Iron_Ore,80.3,0.0452,0.1213,0.079,1.81,0.29,0.1772,1.28,1.28,1.17
2018-02-22,Iron_Ore,80.95,0.0516,0.1447,0.079,1.82,0.3,0.1915,1.31,1.47,1.64
2018-02-23,Iron_Ore,80.31,0.0626,0.1505,0.081,1.83,0.29,0.17,0.62,0.18,-0.12
2018-02-26,Iron_Ore,80.14,0.0613,0.1431,0.079,1.75,0.3,0.1854,-0.56,-0.25,-1.21
2018-02-27,Iron_Ore,80.7,0.0592,0.1763,0.08,1.8,0.29,0.18,-0.13,0.45,-0.96
2018-02-28,Iron_Ore,80.1,0.0544,0.2042,0.081,1.81,0.31,0.183,-0.2,-0.1,-1.51
2018-03-01,Iron_Ore,80.18,0.0703,0.136,0.081,1.75,0.29,0.1902,-0.77,-0.4,-1.26
2018-03-02,Iron_Ore,80.12,0.0723,0.1465,0.082,1.81,0.32,0.1784,-0.19,-0.51,-1.72
2018-03-05,Iron_Ore,80.07,0.0697,0.1905,0.08,1.77,0.31,0.1852,-0.07,-0.13,-2.21
2018-03-06,Iron_Ore,79.95,0.0629,0.1826,0.081,1.79,0.3,0.1734,-0.75,-0.35,-2.8
2018-03-07,Iron_Ore,80.08,0.0646,0.1219,0.083,1.83,0.3,0.1688,-0.02,-0.13,-2.34
2018-03-08,Iron_Ore,79.59,0.0513,0.1742,0.078,1.77,0.3,0.1766,-0.59,0.12,-2.95
2018-03-09,Iron_Ore,80.27,0.0573,0.1742,0.079,1.84,0.28,0.1741,0.15,0.15,-2.44
2018-03-12,Iron_Ore,80.57,0.0731,0.1365,0.08,1.83,0.3,0.1722,0.5,0.75,-1.86
2018-03-13,Iron_Ore,80.53,0.0617,0.1405,0.081,1.73,0.3,0.1716,0.58,1.31,-1.87
2018-03-14,Iron_Ore,80.66,0.0793,0.15,0.08,1.78,0.29,0.1791,0.58,1.83,-1.26
2018-03-15,Iron_Ore,81.13,0.0821,0.1652,0.078,1.88,0.29,0.1773,1.54,2.11,-0.93
2018-03-16,Iron_Ore,80.87,0.0788,0.144,0.082,1.84,0.3,0.1773,0.6,1.23,-0.96
2018-03-19,Iron_Ore,80.75,0.0631,0.1605,0.078,1.77,0.3,0.1894,0.18,1.06,-1.0
2018-03-20,Iron_Ore,80.21,0.0596,0.1686,0.077,1.79,0.3,0.1717,-0.32,-0.49,-1.88
2018-03-21,Iron_Ore,79.8,0.0561,0.1195,0.08,1.79,0.3,0.1815,-0.86,-1.03,-2.36
2018-03-22,Iron_Ore,79.04,0.0362,0.156,0.078,1.81,0.3,0.1833,-2.09,-1.26,-3.65
2018-03-23,Iron_Ore,79.25,0.0398,0.1339,0.081,1.84,0.31,0.1745,-1.62,-1.7,-3.27
2018-03-26,Iron_Ore,78.92,0.0239,0.1581,0.08,1.8,0.31,0.1851,-1.83,-1.39,-4.68
2018-03-27,Iron_Ore,79.08,0.0294,0.162,0.082,1.81,0.31,0.1771,-1.13,-1.06,-3.34
2018-03-28,Iron_Ore,78.33,0.0453,0.1531,0.078,1.82,0.3,0.1802,-1.47,-2.37,-4.33
2018-03-29,Iron_Ore,77.44,0.0447,0.1511,0.079,1.77,0.28,0.1769,-1.6,-2.66,-4.74
2018-03-30,Iron_Ore,76.39,0.0382,0.1622,0.08,1.83,0.29,0.18,-2.86,-3.79,-5.01
2018-04-02,Iron_Ore,76.56,0.0511,0.1744,0.077,1.84,0.3,0.1781,-2.36,-3.56,-4.72
2018-04-03,Iron_Ore,76.86,0.0541,0.1975,0.072,1.84,0.29,0.18,-2.22,-3.21,-4.3
2018-04-04,Iron_Ore,76.19,0.0491,0.1758,0.08,1.81,0.31,0.1787,-2.14,-3.76,-4.98
2018-04-05,Iron_Ore,76.76,0.0502,0.1493,0.083,1.82,0.29,0.1776,-0.68,-3.32,-3.76
2018-04-06,Iron_Ore,77.38,0.0615,0.1755,0.08,1.78,0.3,0.1823,0.99,-2.21,-2.41
2018-04-09,Iron_Ore,77.09,0.0695,0.1375,0.08,1.85,0.29,0.1736,0.53,-3.18,-2.62
2018-04-10,Iron_Ore,77.11,0.0662,0.1507,0.081,1.82,0.29,0.1776,0.25,-3.46,-2.69
2018-04-11,Iron_Ore,77.23,0.0679,0.137,0.083,1.76,0.3,0.1764,1.04,-3.3,-2.85
2018-04-12,Iron_Ore,77.31,0.0684,0.1255,0.081,1.81,0.32,0.1847,0.55,-3.35,-2.05
2018-04-13,Iron_Ore,76.45,0.0723,0.1443,0.083,1.77,0.3,0.1847,-0.93,-4.68,-2.81
2018-04-16,Iron_Ore,76.34,0.0846,0.1353,0.08,1.81,0.3,0.177,-0.75,-4.53,-2.13
2018-04-17,Iron_Ore,76.62,0.0892,0.1591,0.079,1.8,0.31,0.1831,-0.49,-4.13,-2.02
2018-04-18,Iron_Ore,76.61,0.088,0.1668,0.078,1.8,0.28,0.1804,-0.62,-3.6,-2.16
2018-04-19,Iron_Ore,76.91,0.0869,0.1329,0.083,1.81,0.31,0.1916,-0.4,-2.89,-2.08
2018-04-20,Iron_Ore,76.9,0.0951,0.1447,0.078,1.81,0.32,0.1844,0.45,-2.14,-2.12
2018-04-23,Iron_Ore,76.12,0.0989,0.1577,0.083,1.83,0.3,0.1809,-0.22,-3.13,-3.36
2018-04-24,Iron_Ore,76.56,0.0793,0.1508,0.081,1.8,0.3,0.168,-0.06,-2.36,-3.57
2018-04-25,Iron_Ore,75.9,0.0883,0.148,0.077,1.78,0.32,0.1842,-0.71,-3.18,-4.49
2018-04-26,Iron_Ore,75.73,0.0916,0.1584,0.078,1.85,0.3,0.1755,-1.18,-2.6,-4.52
2018-04-27,Iron_Ore,76.26,0.0981,0.1176,0.08,1.76,0.3,0.1792,-0.64,-1.18,-3.94
2018-04-30,Iron_Ore,76.01,0.1048,0.1817,0.079,1.84,0.29,0.1828,-0.11,-0.38,-4.57
2018-05-01,Iron_Ore,75.3,0.0996,0.1782,0.079,1.82,0.29,0.1817,-1.26,-1.26,-5.33
2018-05-02,Iron_Ore,76.28,0.097,0.19,0.08,1.8,0.3,0.1834,0.38,-0.58,-3.92
2018-05-03,Iron_Ore,75.53,0.1072,0.1821,0.081,1.76,0.31,0.182,-0.2,-0.66,-4.77
