material_id,formula,n_elements,crystal_system,spacegroup_number,category,formation_energy_per_atom_eV,energy_above_hull_eV,band_gap_eV,is_metal,bulk_modulus_GPa,shear_modulus_GPa,poisson_ratio,density_g_cm3,nsites,volume_A3,melting_point_K,is_stable
mp-473492,Sb3Fe3Zn4Se3,4,tetragonal,98,Metal,0.4265,0.0101,0.0,1,196.2,143.12,0.2058,6.004,24,1328.26,612.0,1
mp-224417,La3Pd2,2,trigonal,160,Perovskite,-3.436,0.0017,0.534,0,60.43,38.12,0.2368,1.486,8,178.51,1801.0,1
mp-211958,Ti2Au,2,trigonal,151,Halide,-2.6858,0.0249,5.084,0,99.39,48.53,0.3001,5.265,4,136.31,1315.0,1
mp-213088,W4Nb3Hf3,3,orthorhombic,18,Perovskite,-3.0694,0.0014,4.216,0,97.99,62.42,0.2252,4.53,6,233.69,1094.0,1
mp-448177,Cd3Cl4,2,orthorhombic,71,Oxide,-1.6462,0.0166,0.5,0,156.87,88.71,0.2854,6.127,8,761.67,2015.0,1
mp-315558,HfAu3,2,cubic,210,Semiconductor,-0.6239,0.1304,1.504,0,99.82,26.67,0.3713,8.339,16,1326.09,1140.0,0
mp-508023,Sb3Cu3,2,cubic,206,Intermetallic,-1.1988,0.0865,0.0,1,246.62,139.6,0.2505,8.48,4,548.73,2210.0,0
mp-827550,F,1,cubic,198,Sulfide,-0.5482,0.084,0.945,0,76.16,37.86,0.3017,2.914,12,316.65,1442.0,0
mp-778779,Se2Re,2,hexagonal,188,Halide,-2.0817,0.0244,8.124,0,83.36,110.0,0.0551,4.045,8,432.91,200.0,1
mp-583781,Ca3Zr,2,monoclinic,6,Carbide,-1.7739,0.0049,1.407,0,253.9,128.41,0.2867,3.833,8,289.33,1305.0,1
mp-75825,Mg2,1,trigonal,157,Intermetallic,0.0,0.0303,0.0,1,24.66,14.14,0.2581,3.195,2,95.5,1318.0,1
mp-80137,Sc2K4S,3,cubic,216,Carbide,-0.682,0.0258,2.029,0,382.81,239.37,0.2642,6.859,12,759.07,1683.0,1
mp-925495,He3Sn3,2,cubic,224,Metal,-1.5674,0.0784,0.0,1,192.78,84.29,0.3094,9.123,6,743.69,1584.0,0
mp-43700,Te4Se3Ga2P3,4,orthorhombic,23,Ceramic,-3.8569,0.005,5.753,0,129.22,30.7,0.3948,3.618,4,155.62,2635.0,1
mp-825334,Fe2Ar4,2,hexagonal,187,Oxide,-2.8521,0.0256,0.673,0,115.44,38.52,0.3388,1.92,8,178.81,2668.0,1
mp-385958,O,1,orthorhombic,46,Semiconductor,-0.0953,0.0923,0.949,0,148.5,55.04,0.3345,4.843,2,125.46,1787.0,0
mp-768642,N4Cr3,2,trigonal,143,Sulfide,-0.3376,0.0209,1.227,0,116.79,64.42,0.2609,1.386,12,266.51,1548.0,1
mp-278975,BiY4,2,trigonal,152,Ceramic,-4.0809,0.0027,6.505,0,90.68,52.33,0.2644,6.211,8,826.38,3097.0,1
mp-304287,Cu4Zn4,2,orthorhombic,71,Carbide,-0.3467,0.1448,1.894,0,360.21,65.31,0.4126,5.237,6,266.28,2456.0,0
mp-157297,Ru2O2,2,hexagonal,171,Halide,-3.534,0.0292,4.786,0,114.77,59.81,0.272,5.032,6,271.59,1178.0,1
mp-608397,Ar4,1,orthorhombic,39,Chalcogenide,0.3669,0.0697,1.713,0,52.17,23.02,0.3135,5.988,12,563.27,983.0,0
mp-346307,V2Au,2,cubic,199,Metal,0.2744,0.144,0.0,1,93.53,49.02,0.2833,10.802,6,726.99,200.0,0
mp-482095,Br4He3Ge3,3,cubic,226,Intermetallic,-0.9657,0.0114,0.0,1,146.65,95.49,0.2376,11.857,24,4266.86,1476.0,1
mp-164923,Br3Os,2,hexagonal,178,Phosphide,-0.6085,0.044,0.105,0,77.54,54.32,0.2383,2.802,4,119.59,1400.0,1
mp-718361,ScNb3K2,3,orthorhombic,67,Chalcogenide,-1.7619,0.0791,3.679,0,23.77,15.03,0.2257,1.893,4,74.58,609.0,0
mp-27411,SrOs3,2,orthorhombic,18,Chalcogenide,0.7203,0.0374,0.64,0,39.54,11.75,0.3526,7.032,8,503.03,788.0,1
mp-502162,F3Mg4,2,monoclinic,5,Semiconductor,-1.5408,0.0832,1.587,0,99.61,24.6,0.387,3.065,6,196.87,735.0,0
mp-792677,NaSb,2,hexagonal,192,Halide,-4.1033,0.0037,3.528,0,117.18,25.45,0.3995,3.72,4,280.08,1009.0,1
mp-956785,Sn3Cr4GeCa,4,hexagonal,169,Perovskite,-1.9514,0.074,0.07,0,85.97,43.95,0.2809,4.259,12,588.32,2008.0,0
mp-963196,Bi4Co2,2,monoclinic,8,Silicate,-3.9311,0.0245,4.663,0,53.07,23.56,0.3248,4.223,6,147.09,808.0,1
mp-101521,Cl3Sb4,2,orthorhombic,72,Sulfide,0.7133,0.0007,0.165,0,77.4,15.9,0.3978,4.749,6,508.31,1122.0,1
mp-873525,Hf3Bi4,2,tetragonal,124,Intermetallic,-0.8548,0.0265,0.0,1,130.21,28.76,0.3974,3.002,6,200.17,1594.0,1
mp-236380,Fe4F4Mo4Ni,4,tetragonal,114,Ceramic,-3.0896,0.0239,3.609,0,196.71,79.58,0.3297,7.045,12,1008.81,2485.0,1
mp-436299,TeCl3N2,3,orthorhombic,58,Metal,-1.248,0.0743,0.0,1,66.41,38.42,0.264,6.787,6,359.67,1173.0,0
mp-723476,Zr4,1,hexagonal,190,Alloy,0.0,0.0695,0.0,1,175.58,103.16,0.2664,7.319,8,825.39,1467.0,0
mp-269759,He3Nb3,2,monoclinic,6,Metal,0.5442,0.2335,0.0,1,176.35,109.69,0.2344,10.145,8,1397.94,430.0,0
mp-687641,Br2Se2V3La,4,tetragonal,75,Intermetallic,-0.1455,0.0189,0.0,1,123.67,79.85,0.228,8.728,12,1412.56,1388.0,1
mp-398491,Ca2,1,monoclinic,4,Boride,-0.5617,0.117,1.293,0,330.59,208.63,0.2529,6.985,32,3550.85,1495.0,0
mp-447535,Fe4Pd4,2,cubic,210,Phosphide,-2.3152,0.0064,1.645,0,115.87,69.3,0.2353,7.648,2,204.93,1779.0,1
mp-235040,Ca3Au2,2,hexagonal,174,Ceramic,-2.6852,0.0011,4.674,0,203.58,75.67,0.3204,3.976,12,475.22,1711.0,1
mp-742235,CeWGaPt4,4,tetragonal,137,Nitride,-0.2739,0.049,2.385,0,334.34,130.05,0.3254,1.672,6,104.49,773.0,1
mp-409244,Se4Ge,2,triclinic,2,Intermetallic,-0.1963,0.0106,0.0,1,121.74,49.35,0.3225,3.132,4,104.66,1268.0,1
mp-352717,ReCd3,2,monoclinic,12,Ceramic,-4.6444,0.0233,4.06,0,182.81,48.74,0.3797,3.62,12,720.52,1973.0,1
mp-848829,Mo2BeCu2,3,monoclinic,6,Oxide,-2.9554,0.0089,8.401,0,165.88,98.52,0.2689,4.272,24,1015.91,1450.0,1
mp-769410,F3Ge2Y3,3,orthorhombic,59,Sulfide,0.3824,0.0659,0.876,0,113.15,30.34,0.3822,3.693,4,157.71,703.0,0
mp-261263,Cr2CaSb4,3,triclinic,1,Silicate,-5.2243,0.0028,3.355,0,142.88,29.78,0.3958,6.157,6,425.87,438.0,1
mp-5880,F2Ne3,2,triclinic,2,Chalcogenide,0.0476,0.0432,1.868,0,96.59,78.71,0.1774,6.995,8,559.65,200.0,1
mp-58080,In3Sc4K2,3,cubic,222,Metal,-1.0841,0.0381,0.0,1,203.37,111.09,0.269,6.557,4,168.16,1348.0,1
mp-435164,Sn4CRu3Re3,4,cubic,198,Metal,0.0341,0.1241,0.0,1,100.14,34.27,0.3462,9.938,16,1452.14,2021.0,0
mp-41600,NaTi2He4Ta2,4,cubic,223,Intermetallic,-0.0908,0.0046,0.0,1,168.87,57.14,0.3496,6.95,16,1253.9,1616.0,1
mp-782944,KBa3Mo,3,cubic,198,Metal,-0.4815,0.0593,0.0,1,144.96,47.83,0.3454,5.727,8,605.69,1631.0,0
mp-971253,Mg4Bi4,2,trigonal,161,Alloy,-0.2857,0.0146,0.0,1,167.09,97.52,0.2596,3.36,8,427.81,1782.0,1
mp-346557,Ru2V2Ir4,3,hexagonal,183,Halide,-6.5,0.034,3.011,0,149.08,106.25,0.2096,4.274,4,269.95,1466.0,1
mp-841868,Co,1,cubic,209,Intermetallic,0.0,0.0949,0.0,1,184.2,30.96,0.4183,11.357,16,1572.75,1235.0,0
mp-135564,B2,1,hexagonal,174,Ceramic,-4.8615,0.007,1.567,0,142.34,53.44,0.3376,3.133,6,189.52,1604.0,1
mp-852792,B3Sb3,2,tetragonal,131,Halide,-3.7771,0.009,3.365,0,87.13,43.86,0.2837,3.839,4,97.6,1411.0,1
mp-319761,Cl2Ni3,2,orthorhombic,42,Halide,-1.9694,0.0211,5.399,0,109.6,55.22,0.2846,7.088,4,460.11,779.0,1
mp-604155,ArCa2,2,cubic,225,Semiconductor,-2.0284,0.0121,1.928,0,139.99,66.63,0.3099,1.829,6,109.2,2018.0,1
mp-427649,Ne3Bi,2,tetragonal,77,Alloy,-0.7318,0.0772,0.0,1,161.99,99.89,0.2347,13.962,8,867.33,2430.0,0
mp-936349,Al4,1,hexagonal,180,Carbide,-0.2314,0.0347,0.329,0,268.3,122.52,0.2935,6.261,24,2339.24,2907.0,1
mp-394642,Pt2Mo3Mn2,3,cubic,204,Nitride,-0.1846,0.036,1.304,0,424.4,260.38,0.2284,6.205,4,313.41,1192.0,1
mp-188205,Sn3Y4,2,hexagonal,186,Boride,-0.6905,0.1375,0.17,0,268.29,124.93,0.2871,0.5,16,78.03,594.0,0
mp-802463,AlTi3,2,cubic,219,Chalcogenide,-2.2197,0.0205,2.769,0,202.71,106.51,0.2774,5.779,12,886.28,1914.0,1
mp-951290,V4Br4,2,cubic,217,Metal,-2.4616,0.0266,0.0,1,71.34,13.27,0.4092,7.422,12,1311.45,1466.0,1
mp-436881,Mn3Re3,2,cubic,203,Sulfide,-1.2391,0.0611,1.787,0,129.54,70.83,0.2675,7.25,8,512.85,931.0,0
mp-528301,TiPd3,2,monoclinic,8,Ceramic,-0.7137,0.053,6.279,0,173.88,71.87,0.3206,7.066,24,2173.59,1841.0,0
mp-111826,Ar2W2Nb,3,hexagonal,177,Alloy,-1.3986,0.2087,0.0,1,92.06,50.66,0.2723,3.773,8,392.4,2169.0,0
mp-989351,Mn2W2,2,monoclinic,5,Perovskite,-3.6868,0.0146,1.947,0,128.54,68.38,0.2879,6.403,8,691.69,1565.0,1
mp-230078,W2NbOs,3,tetragonal,140,Metal,-1.7383,0.088,0.0,1,129.22,60.84,0.2999,5.53,2,110.89,1990.0,0
mp-905924,Mg4NiCu2,3,tetragonal,80,Intermetallic,-1.3129,0.0178,0.0,1,162.19,87.0,0.2711,1.939,12,344.77,1775.0,1
mp-631956,NaRu3Br4,3,cubic,199,Metal,-1.2755,0.07,0.0,1,103.45,77.83,0.214,15.157,4,810.05,1135.0,0
mp-339349,Ga2SMn2Ce,4,tetragonal,77,Carbide,-1.4874,0.1891,1.146,0,296.46,93.83,0.3516,0.548,4,22.54,3249.0,0
mp-648213,Te2WY3Mn,4,tetragonal,85,Perovskite,-3.7157,0.0075,1.714,0,82.11,43.14,0.2767,3.309,12,574.08,1325.0,1
mp-498405,Si3S4Be2As4,4,monoclinic,4,Metal,-1.2908,0.2478,0.0,1,140.07,54.83,0.334,6.268,8,818.46,1327.0,0
mp-315776,Ru2,1,cubic,209,Semiconductor,-1.6679,0.2471,0.511,0,92.47,48.97,0.2956,3.812,8,520.09,2024.0,0
mp-497219,Na2ClSe,3,cubic,226,Intermetallic,-1.4404,0.0612,0.0,1,193.92,98.48,0.277,4.76,12,581.25,2074.0,0
mp-161735,SCu,2,cubic,221,Metal,-0.515,0.355,0.0,1,120.75,35.98,0.359,3.233,2,50.95,2412.0,0
mp-850558,IrBa2Ar2Bi4,4,orthorhombic,50,Chalcogenide,-1.3123,0.2779,1.631,0,82.87,45.6,0.2597,4.077,32,1225.54,1139.0,0
mp-794522,Y3O4,2,cubic,228,Semiconductor,-1.6257,0.0548,0.97,0,19.27,11.81,0.2358,6.629,2,108.13,642.0,0
mp-403003,La2Mg4Ar3Cd2,4,orthorhombic,21,Oxide,-4.5853,0.0002,2.404,0,200.98,89.71,0.3002,1.955,6,209.0,2370.0,1
mp-671558,Sr3Si3,2,cubic,199,Nitride,-0.1141,0.0018,3.404,0,282.14,172.79,0.2426,8.493,16,1079.97,1619.0,1
mp-413194,Re3K2Bi2,3,cubic,208,Metal,-0.9399,0.0859,0.0,1,188.08,46.15,0.3922,10.922,4,691.65,2178.0,0
mp-273167,FeSb2Pd2,3,hexagonal,180,Oxide,-2.7957,0.0482,8.362,0,200.87,100.69,0.2827,5.55,6,393.06,2185.0,1
mp-592565,Al2Na4,2,triclinic,1,Boride,0.5271,0.0014,0.365,0,339.25,114.21,0.3436,5.869,16,1288.89,1855.0,1
mp-826000,Br3Cd4,2,cubic,197,Oxide,-4.5974,0.0346,3.353,0,174.01,138.92,0.2014,5.109,16,1428.89,2015.0,1
mp-840936,Mo4S,2,hexagonal,170,Boride,0.2644,0.1142,2.717,0,339.32,172.62,0.2788,4.779,6,309.51,479.0,0
mp-763657,AsN3,2,hexagonal,180,Halide,-2.7751,0.008,7.902,0,57.1,24.18,0.3079,2.118,6,87.19,1613.0,1
mp-392467,Re3Se,2,hexagonal,191,Nitride,-1.447,0.0299,1.24,0,348.33,143.93,0.3227,6.083,12,928.44,269.0,1
mp-377221,Ge4Os4Co4,3,monoclinic,15,Semiconductor,-0.6374,0.0804,0.222,0,117.89,66.91,0.2663,1.557,2,38.16,1168.0,0
mp-886374,K3Li4Au2,3,tetragonal,128,Sulfide,0.0209,0.2515,0.108,0,58.45,39.09,0.2402,3.163,2,74.86,1417.0,0
mp-506689,ORe2Ga4,3,orthorhombic,69,Intermetallic,-2.5331,0.0003,0.0,1,213.47,85.59,0.305,3.478,2,120.88,1443.0,1
mp-41677,Ba4B2S2,3,monoclinic,11,Nitride,-0.1098,0.029,1.47,0,377.25,280.95,0.205,11.659,4,355.76,1082.0,1
mp-537263,Y2Ti3,2,tetragonal,106,Alloy,-2.1539,0.0162,0.0,1,187.4,74.31,0.3302,13.139,6,997.37,2126.0,1
mp-294072,C4Cd3,2,monoclinic,15,Metal,-0.928,0.1343,0.0,1,95.7,53.46,0.2759,6.829,16,2156.46,720.0,0
mp-797401,OsCe3Rh,3,cubic,202,Ceramic,-1.9629,0.0002,7.302,0,142.1,50.91,0.3401,2.091,24,491.0,2952.0,1
mp-237141,ORu2,2,cubic,201,Carbide,-1.3988,0.0591,0.027,0,185.49,78.07,0.314,5.141,6,335.97,2866.0,0
mp-858072,Na4Ne3Si2Ru3,4,monoclinic,14,Halide,-5.0948,0.0077,4.91,0,110.48,29.7,0.3778,4.268,8,474.52,1357.0,1
mp-72961,N2,1,monoclinic,3,Intermetallic,0.0,0.0218,0.0,1,98.84,65.87,0.2429,7.058,12,1211.83,1538.0,1
mp-464252,TeHf2Si2Sr2,4,tetragonal,86,Silicate,-1.9014,0.0564,0.5,0,91.18,45.93,0.2919,5.697,12,562.29,582.0,0
mp-52013,Ta3Ar,2,cubic,219,Alloy,-1.1668,0.0637,0.0,1,217.42,115.51,0.287,4.229,4,226.9,653.0,0
mp-972077,AlSi2Y2,3,cubic,204,Oxide,-2.9255,0.0321,5.549,0,190.91,73.11,0.3233,4.492,4,114.3,3096.0,1
mp-230850,Ne3Co4,2,trigonal,144,Intermetallic,-1.2031,0.0517,0.0,1,201.46,120.97,0.2449,6.809,4,278.27,1759.0,0
mp-691844,IrSn4,2,cubic,204,Semiconductor,-0.3407,0.0614,1.459,0,105.2,69.45,0.223,2.879,2,55.77,959.0,0
mp-751057,Ar4He3Os2Hf,4,orthorhombic,64,Carbide,-2.2283,0.0209,1.998,0,247.71,110.75,0.3103,4.318,2,101.33,2458.0,1
mp-748823,Re3C3Cd3Co,4,cubic,203,Carbide,-1.8661,0.1047,0.188,0,103.1,68.29,0.2391,6.413,8,603.42,2493.0,0
mp-429654,Pb3,1,monoclinic,15,Boride,-0.8623,0.0318,0.084,0,206.48,91.65,0.3017,5.892,8,535.24,1179.0,1
mp-358935,Sb3Pb4,2,orthorhombic,37,Halide,-3.3939,0.0564,1.535,0,33.83,17.21,0.2828,2.142,4,69.25,1189.0,0
mp-810742,H4Ag4,2,triclinic,2,Metal,-1.4761,0.0339,0.0,1,125.33,75.57,0.2635,3.405,24,766.32,1581.0,1
mp-616309,In4FAu2,3,cubic,220,Semiconductor,0.3259,0.0,1.803,0,73.93,21.23,0.3685,4.922,32,2638.72,1400.0,1
mp-993691,Cl3As3P4C2,4,tetragonal,135,Boride,-1.2934,0.0609,3.605,0,154.74,77.21,0.2793,5.191,6,336.4,1105.0,0
mp-555634,CSc3In2,3,tetragonal,125,Halide,-4.4335,0.0027,5.697,0,54.55,35.92,0.2301,2.285,8,309.41,200.0,1
mp-979534,Cr4Na,2,hexagonal,178,Nitride,-1.1742,0.1867,1.703,0,275.82,68.89,0.3827,1.109,8,114.76,1562.0,0
mp-182187,Y2FeF3,3,hexagonal,178,Metal,-1.28,0.0952,0.0,1,160.81,95.58,0.2651,9.173,32,3206.71,2637.0,0
mp-889779,Os2Be4Ga4Na2,4,orthorhombic,36,Metal,-1.6239,0.224,0.0,1,158.27,107.41,0.2125,6.694,12,1059.79,1737.0,0
mp-719323,InSe3,2,hexagonal,193,Sulfide,-1.0323,0.1917,0.599,0,111.59,48.92,0.2909,6.704,6,472.14,698.0,0
mp-537998,Mn2V,2,orthorhombic,19,Metal,-0.5215,0.0062,0.0,1,130.81,77.75,0.2419,2.236,12,255.02,2568.0,1
mp-573588,MnCl4B4He,4,cubic,226,Oxide,-4.5176,0.0062,4.957,0,206.36,83.17,0.3263,1.588,2,46.23,2414.0,1
mp-974842,Pd3Ca3Na3,3,hexagonal,192,Carbide,-0.4711,0.0567,1.304,0,293.15,156.29,0.268,4.368,12,661.54,1849.0,0
mp-647511,Ge4Mo3,2,cubic,201,Chalcogenide,-2.3152,0.0112,1.19,0,71.49,37.6,0.2825,4.088,24,1316.28,942.0,1
mp-606661,F4He2,2,trigonal,149,Sulfide,-1.5113,0.0148,1.784,0,80.38,70.98,0.1679,5.212,6,520.25,581.0,1
mp-230104,Br2As3,2,tetragonal,90,Ceramic,-2.4268,0.016,2.577,0,136.62,39.46,0.3767,3.836,4,160.39,1666.0,1
mp-853483,C2Ce,2,trigonal,156,Oxide,-2.9114,0.0053,4.829,0,106.11,42.46,0.3216,4.573,8,449.94,3139.0,1
mp-273447,F3,1,orthorhombic,33,Silicate,-4.3884,0.0727,5.138,0,91.26,45.91,0.2788,1.04,12,133.4,1236.0,0
mp-679937,S4,1,monoclinic,15,Metal,0.0,0.0014,0.0,1,115.37,51.79,0.295,3.27,16,771.75,1161.0,1
mp-497243,CdCe4K,3,tetragonal,110,Sulfide,-0.687,0.0212,0.051,0,110.52,30.45,0.3714,3.5,6,118.61,1241.0,1
mp-515533,P2,1,monoclinic,7,Carbide,-1.9287,0.0294,0.391,0,259.59,201.33,0.1968,4.99,2,82.53,1496.0,1
mp-105201,He3Cd3,2,tetragonal,141,Nitride,-0.547,0.1044,2.198,0,222.24,118.71,0.2652,4.463,4,229.85,1398.0,0
mp-15168,SrCa4,2,monoclinic,14,Semiconductor,-0.3644,0.0031,1.741,0,124.68,55.89,0.3101,3.325,6,211.07,637.0,1
mp-269456,AgSr4Co4,3,cubic,200,Oxide,-3.4474,0.0247,3.255,0,274.1,189.56,0.2149,4.249,12,861.91,1106.0,1
mp-502241,Y2,1,trigonal,164,Boride,-1.8714,0.1474,0.267,0,252.2,139.26,0.2445,8.423,8,505.78,1891.0,0
mp-402182,ClO2,2,tetragonal,104,Ceramic,-2.9276,0.0174,3.976,0,216.7,137.86,0.2478,4.546,4,125.75,2485.0,1
mp-504744,Si,1,cubic,208,Sulfide,0.2699,0.024,3.282,0,108.29,43.03,0.3256,5.088,32,1405.56,1861.0,1
mp-297433,Ta4,1,cubic,213,Oxide,-1.8658,0.1065,8.966,0,129.39,52.51,0.3181,5.967,12,697.2,1389.0,0
mp-777121,In4,1,hexagonal,171,Semiconductor,-1.3888,0.1002,1.621,0,40.51,15.15,0.326,1.377,12,80.58,1512.0,0
mp-653916,Li4,1,cubic,202,Intermetallic,0.0,0.0625,0.0,1,185.46,122.02,0.2279,4.491,2,92.65,1472.0,0
mp-646399,Ti2N2V2,3,orthorhombic,40,Oxide,-3.4327,0.0124,0.5,0,171.14,109.99,0.2452,5.638,2,105.84,2432.0,1
mp-677133,FSr4,2,cubic,219,Semiconductor,-1.4737,0.0581,0.289,0,38.18,19.4,0.2692,5.138,4,287.85,423.0,0
mp-869611,Pd4Cl3,2,cubic,202,Sulfide,-1.1147,0.0043,0.986,0,65.9,42.84,0.2501,3.011,32,1343.69,324.0,1
mp-654998,Li4,1,cubic,224,Alloy,0.0,0.0014,0.0,1,137.75,71.74,0.2854,5.995,2,146.87,1121.0,1
mp-69839,Al3Y3Hf3,3,cubic,200,Silicate,-0.5,0.0379,3.878,0,137.23,37.19,0.3744,5.035,2,124.83,887.0,1
mp-631308,H3As4,2,orthorhombic,55,Halide,-2.1709,0.0043,7.12,0,82.22,55.86,0.2413,4.492,16,801.34,1523.0,1
mp-44387,HAu2S,3,hexagonal,179,Nitride,-3.0134,0.0065,1.374,0,334.83,210.77,0.2365,9.331,2,216.52,2058.0,1
mp-996354,N3Sn2Sc4,3,cubic,209,Nitride,-0.3415,0.0063,0.348,0,238.61,128.07,0.262,6.05,4,319.98,1192.0,1
mp-660218,Ne2RhCu3,3,tetragonal,78,Metal,-0.5791,0.0003,0.0,1,150.69,81.59,0.2509,5.417,2,152.92,825.0,1
mp-70662,Br,1,hexagonal,182,Semiconductor,-1.0699,0.0838,0.81,0,51.93,22.93,0.3129,3.222,8,286.18,1189.0,0
mp-761167,BeSn4,2,orthorhombic,62,Intermetallic,-2.0529,0.0533,0.0,1,197.58,136.17,0.2082,14.958,2,264.33,2568.0,0
mp-727627,Sn3Br2,2,tetragonal,86,Phosphide,-0.7617,0.0565,0.808,0,128.53,42.48,0.3451,2.774,8,363.17,739.0,0
mp-103628,Co4As,2,orthorhombic,68,Intermetallic,-0.6274,0.0813,0.0,1,93.6,71.32,0.1799,4.745,24,1751.16,2057.0,0
mp-45052,Ca4Li,2,orthorhombic,48,Semiconductor,-0.6071,0.0038,1.628,0,91.36,55.58,0.2292,2.89,4,150.25,408.0,1
mp-827360,W4,1,cubic,226,Metal,0.0,0.0611,0.0,1,163.64,97.97,0.2385,9.144,4,142.78,2045.0,0
mp-156659,N3K2,2,hexagonal,188,Carbide,-0.1816,0.0078,0.88,0,199.68,68.63,0.3448,6.986,6,456.53,2000.0,1
mp-875871,Cd4Ag,2,hexagonal,181,Oxide,-3.66,0.0191,3.96,0,134.78,103.96,0.1973,3.8,2,93.61,2226.0,1
mp-532110,Cu4Sb4,2,cubic,223,Semiconductor,-2.3312,0.0013,2.378,0,2.0,1.02,0.2726,1.281,12,186.44,1282.0,1
mp-439064,Sn3Cu4Cl4K2,4,orthorhombic,36,Alloy,-0.9298,0.0248,0.0,1,34.53,20.57,0.2466,6.493,8,615.9,1719.0,1
mp-846267,Ta3Ar,2,hexagonal,183,Metal,-1.2079,0.0131,0.0,1,231.73,91.36,0.3209,12.944,4,609.16,890.0,1
mp-826877,SnFe4Ba,3,hexagonal,178,Metal,-1.302,0.0386,0.0,1,160.46,40.64,0.3905,9.996,6,723.11,812.0,1
mp-253669,Zn3Ba3Sc4Ir4,4,cubic,201,Oxide,-4.2596,0.0466,2.378,0,202.07,107.47,0.2744,2.235,4,92.55,1124.0,1
mp-318109,Y4H3,2,tetragonal,84,Perovskite,-4.4308,0.0236,0.955,0,88.3,65.97,0.2032,5.562,8,620.54,1296.0,1
mp-730314,Be2La3Rh3,3,orthorhombic,20,Alloy,-1.3388,0.0528,0.0,1,137.68,110.92,0.1958,8.613,16,2227.01,1754.0,0
mp-819439,NiHeCe4Zn3,4,orthorhombic,64,Oxide,-1.7568,0.1766,3.295,0,152.73,101.5,0.2259,4.72,2,141.37,2294.0,0
mp-528879,Ar3V,2,orthorhombic,50,Intermetallic,-0.6293,0.0146,0.0,1,151.86,100.5,0.2076,6.348,32,2792.95,1290.0,1
mp-93853,Y3H3,2,hexagonal,190,Semiconductor,-1.5818,0.1397,1.917,0,54.04,27.22,0.2857,2.023,6,120.52,1133.0,0
mp-944324,Hf3Ni4,2,tetragonal,115,Metal,-1.3051,0.0191,0.0,1,180.5,64.66,0.3286,13.541,6,762.89,1559.0,1
mp-456283,Pt3W,2,triclinic,1,Alloy,-0.7803,0.0271,0.0,1,182.33,31.46,0.4193,3.073,4,92.13,1921.0,1
mp-767013,Co3ZnRh2,3,tetragonal,88,Semiconductor,0.0229,0.0554,1.888,0,115.44,70.48,0.2416,4.741,12,715.54,1042.0,0
mp-853011,Cl2Ni2Pd2Ba3,4,cubic,219,Metal,-1.8035,0.029,0.0,1,147.2,64.81,0.3131,8.88,4,472.13,995.0,1
mp-573103,AgGa3Ru4,3,cubic,213,Oxide,-2.7998,0.0211,4.087,0,176.19,80.32,0.2949,5.72,16,998.66,3050.0,1
mp-718227,MoK2Hf3,3,orthorhombic,52,Semiconductor,-0.3451,0.1489,2.314,0,107.27,49.24,0.3026,0.984,6,75.27,2038.0,0
mp-472792,He2NaHf2,3,orthorhombic,40,Chalcogenide,-1.5049,0.04,1.524,0,89.9,68.27,0.2132,2.659,12,274.65,1053.0,1
mp-137838,KY4,2,cubic,205,Metal,-0.0806,0.0633,0.0,1,165.99,129.31,0.1774,16.554,2,508.1,2045.0,0
mp-158367,Sr2P4Ir4,3,cubic,217,Oxide,-1.4868,0.0138,6.406,0,271.14,149.61,0.2582,4.021,8,302.05,1953.0,1
mp-915077,S4CoGa3B2,4,cubic,217,Semiconductor,-1.6454,0.0268,0.996,0,144.67,71.65,0.2935,5.983,4,246.54,1094.0,1
mp-140124,Y2Au4Ar3,3,hexagonal,170,Metal,-1.0552,0.0571,0.0,1,159.15,69.0,0.3099,10.05,4,467.54,1424.0,0
mp-462891,Cr3KNa,3,tetragonal,142,Nitride,-0.4651,0.0105,0.4,0,328.33,186.26,0.2487,1.724,16,491.74,1527.0,1
mp-176000,Cr2Mo4Al3Ar3,4,tetragonal,84,Carbide,-1.0268,0.0078,0.528,0,339.72,160.21,0.2996,6.905,4,394.83,2315.0,1
mp-551545,Pb3C2Rh2,3,cubic,199,Ceramic,-1.5799,0.0233,4.674,0,170.03,114.86,0.2095,4.151,4,147.08,1939.0,1
mp-597284,Y3La2C,3,cubic,206,Oxide,-2.9012,0.0153,5.202,0,248.67,141.83,0.2695,3.023,12,513.46,2103.0,1
mp-529309,TeAl4,2,cubic,221,Chalcogenide,-0.252,0.2022,1.325,0,33.81,16.96,0.2719,2.609,16,623.22,1094.0,0
mp-878988,Cr2BLi,3,orthorhombic,33,Ceramic,-2.3703,0.0059,8.108,0,204.94,118.37,0.2437,4.723,4,241.32,2872.0,1
mp-596915,Ga4Fe,2,cubic,218,Oxide,-4.9506,0.0134,1.896,0,184.66,109.83,0.2525,5.806,6,474.2,2236.0,1
mp-33373,IrH,2,hexagonal,178,Oxide,-1.3436,0.0391,4.759,0,69.72,40.43,0.2654,2.483,6,171.4,1863.0,1
mp-189702,Na3Ag2,2,monoclinic,15,Metal,-0.3616,0.0751,0.0,1,209.59,180.34,0.1887,11.71,4,342.98,1232.0,0
mp-786108,Co2CrV4,3,cubic,210,Carbide,-0.6991,0.2187,1.437,0,182.23,93.61,0.2738,7.425,6,490.49,2462.0,0
mp-819380,Nb4Sn3,2,monoclinic,8,Alloy,-1.3381,0.1215,0.0,1,154.53,36.76,0.3905,0.5,4,23.48,2639.0,0
